,ID,SN
1859,z_5_flares_17_gal_045_alma.fits,12.58
1860,z_7_flares_13_gal_013_alma.fits,5.57
1861,z_6_flares_15_gal_040_alma.fits,5.3
1862,z_6_flares_14_gal_080_alma.fits,4.4
1863,z_5_flares_02_gal_066_alma.fits,5.94
1864,z_6_flares_12_gal_017_alma.fits,5.69
1865,z_8_flares_00_gal_017_alma.fits,3.33
1866,z_5_flares_18_gal_001_alma.fits,5.73
1867,z_5_flares_07_gal_048_alma.fits,9.89
1868,z_6_flares_33_gal_004_alma.fits,15.3
1869,z_5_flares_08_gal_060_alma.fits,5.45
1870,z_7_flares_33_gal_000_alma.fits,4.45
1871,z_5_flares_06_gal_024_alma.fits,9.66
1872,z_5_flares_00_gal_044_alma.fits,5.88
1873,z_6_flares_08_gal_006_alma.fits,7.75
1874,z_6_flares_00_gal_031_alma.fits,4.08
1875,z_8_flares_08_gal_025_alma.fits,3.78
1876,z_6_flares_08_gal_043_alma.fits,3.38
1877,z_7_flares_03_gal_021_alma.fits,3.92
1878,z_5_flares_05_gal_160_alma.fits,10.39
1879,z_5_flares_15_gal_131_alma.fits,13.53
1880,z_7_flares_11_gal_030_alma.fits,5.22
1881,z_5_flares_19_gal_062_alma.fits,16.32
1882,z_7_flares_02_gal_015_alma.fits,5.2
1883,z_5_flares_10_gal_091_alma.fits,5.58
1884,z_5_flares_14_gal_197_alma.fits,12.4
1885,z_7_flares_25_gal_003_alma.fits,4.8
1886,z_7_flares_11_gal_034_alma.fits,3.72
1887,z_7_flares_03_gal_019_alma.fits,3.56
1888,z_5_flares_13_gal_173_alma.fits,7.33
1889,z_5_flares_09_gal_192_alma.fits,5.16
1890,z_7_flares_06_gal_001_alma.fits,4.14
1891,z_8_flares_05_gal_000_alma.fits,3.14
1892,z_6_flares_03_gal_044_alma.fits,5.64
1893,z_5_flares_22_gal_009_alma.fits,14.69
1894,z_5_flares_37_gal_011_alma.fits,13.61
1895,z_5_flares_00_gal_134_alma.fits,4.26
1896,z_5_flares_16_gal_023_alma.fits,13.85
1897,z_5_flares_23_gal_004_alma.fits,3.36
1898,z_5_flares_02_gal_135_alma.fits,10.38
1899,z_5_flares_02_gal_115_alma.fits,5.3
1900,z_5_flares_00_gal_011_alma.fits,7.16
1901,z_7_flares_04_gal_022_alma.fits,4.1
1902,z_5_flares_33_gal_008_alma.fits,6.33
1903,z_5_flares_07_gal_010_alma.fits,7.06
1904,z_6_flares_06_gal_045_alma.fits,6.4
1905,z_9_flares_00_gal_001_alma.fits,5.14
1906,z_7_flares_08_gal_010_alma.fits,3.32
1907,z_5_flares_17_gal_033_alma.fits,13.16
1908,z_5_flares_10_gal_019_alma.fits,13.43
1909,z_5_flares_21_gal_029_alma.fits,13.15
1910,z_5_flares_07_gal_068_alma.fits,3.44
1911,z_6_flares_06_gal_021_alma.fits,3.37
1912,z_5_flares_06_gal_140_alma.fits,3.55
1913,z_6_flares_35_gal_000_alma.fits,6.02
1914,z_6_flares_09_gal_014_alma.fits,6.68
1915,z_7_flares_17_gal_010_alma.fits,2.72
1916,z_7_flares_11_gal_029_alma.fits,6.66
1917,z_10_flares_03_gal_001_alma.fits,3.14
1918,z_5_flares_04_gal_097_alma.fits,3.64
1919,z_6_flares_10_gal_078_alma.fits,3.97
1920,z_5_flares_04_gal_212_alma.fits,2.98
1921,z_5_flares_09_gal_133_alma.fits,12.09
1922,z_7_flares_01_gal_006_alma.fits,7.28
1923,z_9_flares_10_gal_008_alma.fits,3.88
1924,z_6_flares_07_gal_064_alma.fits,3.76
1925,z_6_flares_12_gal_067_alma.fits,4.07
1926,z_5_flares_20_gal_011_alma.fits,5.93
1927,z_7_flares_16_gal_012_alma.fits,5.59
1928,z_6_flares_11_gal_047_alma.fits,6.95
1929,z_6_flares_17_gal_028_alma.fits,3.3
1930,z_5_flares_09_gal_211_alma.fits,9.16
1931,z_6_flares_09_gal_017_alma.fits,3.63
1932,z_5_flares_17_gal_094_alma.fits,9.6
1933,z_5_flares_21_gal_035_alma.fits,3.45
1934,z_5_flares_19_gal_026_alma.fits,6.08
1935,z_5_flares_04_gal_145_alma.fits,14.82
1936,z_5_flares_11_gal_066_alma.fits,9.03
1937,z_6_flares_06_gal_078_alma.fits,3.24
1938,z_6_flares_06_gal_099_alma.fits,4.6
1939,z_6_flares_05_gal_011_alma.fits,4.1
1940,z_8_flares_13_gal_002_alma.fits,4.18
1941,z_9_flares_11_gal_001_alma.fits,3.21
1942,z_5_flares_06_gal_037_alma.fits,14.83
1943,z_5_flares_04_gal_091_alma.fits,11.11
1944,z_5_flares_00_gal_001_alma.fits,6.83
1945,z_7_flares_04_gal_021_alma.fits,5.45
1946,z_7_flares_16_gal_014_alma.fits,3.91
1947,z_6_flares_16_gal_004_alma.fits,3.8
1948,z_5_flares_05_gal_036_alma.fits,3.59
1949,z_5_flares_08_gal_013_alma.fits,8.42
1950,z_5_flares_03_gal_031_alma.fits,4.76
1951,z_5_flares_12_gal_003_alma.fits,4.67
1952,z_5_flares_08_gal_118_alma.fits,12.11
1953,z_5_flares_10_gal_023_alma.fits,8.27
1954,z_6_flares_02_gal_055_alma.fits,4.27
1955,z_5_flares_03_gal_025_alma.fits,12.16
1956,z_5_flares_11_gal_201_alma.fits,15.1
1957,z_5_flares_00_gal_136_alma.fits,14.64
1958,z_5_flares_14_gal_027_alma.fits,9.58
1959,z_5_flares_00_gal_141_alma.fits,3.0
1960,z_5_flares_02_gal_080_alma.fits,5.51
1961,z_5_flares_15_gal_022_alma.fits,8.81
1962,z_6_flares_02_gal_033_alma.fits,3.62
1963,z_5_flares_05_gal_110_alma.fits,4.63
1964,z_5_flares_15_gal_146_alma.fits,6.88
1965,z_6_flares_03_gal_011_alma.fits,5.85
1966,z_6_flares_12_gal_027_alma.fits,8.56
1967,z_7_flares_05_gal_018_alma.fits,3.98
1968,z_5_flares_08_gal_222_alma.fits,12.91
1969,z_9_flares_26_gal_000_alma.fits,3.47
1970,z_5_flares_11_gal_062_alma.fits,4.75
1971,z_7_flares_11_gal_006_alma.fits,4.57
1972,z_6_flares_02_gal_000_alma.fits,7.0
1973,z_5_flares_07_gal_187_alma.fits,6.58
1974,z_5_flares_14_gal_147_alma.fits,13.45
1975,z_5_flares_05_gal_107_alma.fits,9.63
1976,z_5_flares_13_gal_106_alma.fits,6.91
1977,z_6_flares_04_gal_008_alma.fits,5.11
1978,z_8_flares_14_gal_016_alma.fits,4.13
1979,z_5_flares_18_gal_041_alma.fits,5.83
1980,z_6_flares_03_gal_074_alma.fits,7.38
1981,z_7_flares_00_gal_035_alma.fits,7.32
1982,z_5_flares_03_gal_156_alma.fits,13.1
1983,z_5_flares_14_gal_118_alma.fits,13.77
1984,z_5_flares_12_gal_156_alma.fits,5.15
1985,z_6_flares_08_gal_075_alma.fits,4.0
1986,z_8_flares_02_gal_010_alma.fits,3.5
1987,z_7_flares_07_gal_029_alma.fits,5.77
1988,z_5_flares_00_gal_130_alma.fits,11.08
1989,z_6_flares_01_gal_034_alma.fits,7.74
1990,z_5_flares_05_gal_087_alma.fits,6.18
1991,z_5_flares_24_gal_000_alma.fits,7.49
1992,z_5_flares_09_gal_112_alma.fits,4.33
1993,z_6_flares_13_gal_016_alma.fits,3.73
1994,z_6_flares_18_gal_012_alma.fits,11.13
1995,z_9_flares_06_gal_000_alma.fits,2.75
1996,z_5_flares_07_gal_059_alma.fits,5.59
1997,z_6_flares_01_gal_057_alma.fits,3.27
1998,z_7_flares_13_gal_012_alma.fits,4.13
1999,z_5_flares_08_gal_132_alma.fits,6.66
2000,z_5_flares_23_gal_003_alma.fits,4.05
2001,z_5_flares_06_gal_061_alma.fits,10.25
2002,z_5_flares_02_gal_121_alma.fits,5.84
2003,z_6_flares_08_gal_039_alma.fits,7.38
2004,z_7_flares_11_gal_010_alma.fits,5.12
2005,z_6_flares_08_gal_025_alma.fits,7.48
2006,z_8_flares_02_gal_012_alma.fits,5.1
2007,z_6_flares_16_gal_012_alma.fits,12.88
2008,z_10_flares_33_gal_000_alma.fits,3.04
2009,z_5_flares_00_gal_004_alma.fits,11.11
2010,z_5_flares_03_gal_054_alma.fits,15.08
2011,z_8_flares_08_gal_007_alma.fits,3.48
2012,z_5_flares_01_gal_149_alma.fits,4.91
2013,z_5_flares_04_gal_018_alma.fits,6.34
2014,z_7_flares_11_gal_043_alma.fits,6.41
2015,z_5_flares_02_gal_020_alma.fits,8.15
2016,z_5_flares_17_gal_076_alma.fits,3.65
2017,z_6_flares_13_gal_029_alma.fits,12.63
2018,z_6_flares_17_gal_022_alma.fits,5.06
2019,z_5_flares_09_gal_124_alma.fits,8.86
2020,z_5_flares_01_gal_022_alma.fits,10.82
2021,z_5_flares_07_gal_138_alma.fits,8.19
2022,z_5_flares_01_gal_053_alma.fits,4.23
2023,z_5_flares_02_gal_182_alma.fits,7.23
2024,z_6_flares_07_gal_017_alma.fits,6.53
2025,z_6_flares_15_gal_069_alma.fits,3.49
2026,z_5_flares_01_gal_178_alma.fits,4.65
2027,z_5_flares_13_gal_035_alma.fits,7.61
2028,z_8_flares_15_gal_004_alma.fits,3.48
2029,z_6_flares_04_gal_009_alma.fits,3.61
2030,z_5_flares_10_gal_062_alma.fits,8.83
2031,z_5_flares_14_gal_105_alma.fits,5.0
2032,z_5_flares_06_gal_193_alma.fits,12.45
2033,z_5_flares_39_gal_000_alma.fits,4.66
2034,z_7_flares_05_gal_017_alma.fits,5.18
2035,z_6_flares_08_gal_087_alma.fits,7.51
2036,z_5_flares_15_gal_081_alma.fits,12.41
2037,z_5_flares_09_gal_189_alma.fits,13.3
2038,z_5_flares_14_gal_022_alma.fits,4.98
2039,z_6_flares_06_gal_007_alma.fits,4.65
2040,z_6_flares_01_gal_038_alma.fits,6.4
2041,z_5_flares_01_gal_071_alma.fits,10.32
2042,z_6_flares_00_gal_030_alma.fits,5.93
2043,z_5_flares_14_gal_108_alma.fits,14.4
2044,z_5_flares_04_gal_129_alma.fits,4.01
2045,z_6_flares_16_gal_038_alma.fits,3.96
2046,z_7_flares_08_gal_003_alma.fits,5.39
2047,z_5_flares_05_gal_121_alma.fits,4.13
2048,z_6_flares_10_gal_028_alma.fits,4.94
2049,z_6_flares_07_gal_072_alma.fits,5.98
2050,z_6_flares_15_gal_044_alma.fits,3.41
2051,z_5_flares_23_gal_024_alma.fits,8.19
2052,z_5_flares_08_gal_081_alma.fits,12.89
2053,z_5_flares_08_gal_111_alma.fits,14.71
2054,z_5_flares_02_gal_089_alma.fits,9.97
2055,z_6_flares_15_gal_078_alma.fits,5.18
2056,z_7_flares_00_gal_017_alma.fits,2.68
2057,z_6_flares_05_gal_024_alma.fits,9.63
2058,z_6_flares_02_gal_001_alma.fits,6.6
2059,z_6_flares_03_gal_005_alma.fits,3.77
2060,z_6_flares_15_gal_088_alma.fits,4.42
2061,z_5_flares_25_gal_002_alma.fits,10.35
2062,z_5_flares_14_gal_166_alma.fits,12.56
2063,z_8_flares_15_gal_005_alma.fits,3.33
2064,z_6_flares_11_gal_048_alma.fits,4.16
2065,z_9_flares_05_gal_000_alma.fits,3.8
2066,z_5_flares_11_gal_095_alma.fits,8.96
2067,z_5_flares_07_gal_129_alma.fits,11.81
2068,z_5_flares_01_gal_084_alma.fits,10.52
2069,z_5_flares_09_gal_175_alma.fits,3.75
2070,z_6_flares_02_gal_025_alma.fits,8.63
2071,z_5_flares_13_gal_064_alma.fits,7.56
2072,z_7_flares_07_gal_045_alma.fits,3.91
2073,z_9_flares_08_gal_000_alma.fits,5.97
2074,z_5_flares_00_gal_125_alma.fits,8.68
2075,z_5_flares_14_gal_169_alma.fits,11.9
2076,z_5_flares_09_gal_141_alma.fits,14.97
2077,z_5_flares_13_gal_051_alma.fits,5.77
2078,z_6_flares_14_gal_052_alma.fits,4.02
2079,z_6_flares_14_gal_019_alma.fits,9.07
2080,z_5_flares_05_gal_016_alma.fits,9.97
2081,z_8_flares_06_gal_001_alma.fits,4.0
2082,z_9_flares_12_gal_001_alma.fits,3.83
2083,z_5_flares_02_gal_018_alma.fits,4.9
2084,z_5_flares_02_gal_011_alma.fits,4.34
2085,z_7_flares_04_gal_011_alma.fits,3.56
2086,z_7_flares_14_gal_037_alma.fits,5.46
2087,z_6_flares_09_gal_011_alma.fits,3.72
2088,z_5_flares_12_gal_092_alma.fits,10.27
2089,z_6_flares_14_gal_029_alma.fits,4.06
2090,z_6_flares_11_gal_097_alma.fits,13.04
2091,z_6_flares_15_gal_084_alma.fits,5.22
2092,z_5_flares_05_gal_023_alma.fits,5.88
2093,z_5_flares_16_gal_019_alma.fits,5.53
2094,z_6_flares_03_gal_018_alma.fits,6.42
2095,z_5_flares_03_gal_130_alma.fits,11.45
2096,z_5_flares_06_gal_080_alma.fits,11.41
2097,z_5_flares_03_gal_040_alma.fits,7.35
2098,z_6_flares_12_gal_008_alma.fits,12.26
2099,z_5_flares_09_gal_092_alma.fits,7.89
2100,z_5_flares_17_gal_055_alma.fits,13.02
2101,z_5_flares_36_gal_003_alma.fits,9.73
2102,z_5_flares_08_gal_051_alma.fits,9.5
2103,z_5_flares_07_gal_101_alma.fits,14.51
2104,z_5_flares_21_gal_000_alma.fits,6.85
2105,z_7_flares_00_gal_034_alma.fits,4.15
2106,z_5_flares_13_gal_148_alma.fits,7.21
2107,z_5_flares_06_gal_157_alma.fits,7.6
2108,z_8_flares_09_gal_003_alma.fits,6.51
2109,z_7_flares_21_gal_005_alma.fits,3.17
2110,z_5_flares_17_gal_067_alma.fits,8.31
2111,z_6_flares_06_gal_000_alma.fits,5.15
2112,z_6_flares_03_gal_033_alma.fits,5.59
2113,z_5_flares_16_gal_103_alma.fits,13.18
2114,z_7_flares_14_gal_008_alma.fits,3.93
2115,z_7_flares_14_gal_005_alma.fits,3.34
2116,z_5_flares_01_gal_173_alma.fits,7.61
2117,z_5_flares_15_gal_064_alma.fits,5.3
2118,z_5_flares_12_gal_106_alma.fits,3.86
2119,z_5_flares_09_gal_052_alma.fits,10.11
2120,z_9_flares_10_gal_001_alma.fits,3.73
2121,z_5_flares_03_gal_047_alma.fits,6.58
2122,z_6_flares_00_gal_082_alma.fits,5.25
2123,z_5_flares_21_gal_010_alma.fits,14.09
2124,z_8_flares_01_gal_009_alma.fits,4.18
2125,z_7_flares_14_gal_007_alma.fits,3.77
2126,z_7_flares_15_gal_002_alma.fits,5.03
2127,z_5_flares_15_gal_063_alma.fits,5.91
2128,z_5_flares_11_gal_059_alma.fits,6.33
2129,z_6_flares_13_gal_041_alma.fits,5.61
2130,z_6_flares_04_gal_003_alma.fits,4.86
2131,z_5_flares_01_gal_108_alma.fits,4.28
2132,z_5_flares_19_gal_016_alma.fits,11.22
2133,z_6_flares_36_gal_005_alma.fits,3.29
2134,z_5_flares_18_gal_056_alma.fits,6.3
2135,z_7_flares_15_gal_005_alma.fits,5.1
2136,z_5_flares_16_gal_107_alma.fits,5.44
2137,z_9_flares_04_gal_002_alma.fits,3.36
2138,z_8_flares_02_gal_013_alma.fits,2.82
2139,z_5_flares_00_gal_032_alma.fits,4.15
2140,z_5_flares_15_gal_132_alma.fits,3.66
2141,z_5_flares_16_gal_100_alma.fits,8.17
2142,z_6_flares_05_gal_071_alma.fits,5.28
2143,z_6_flares_16_gal_017_alma.fits,4.46
2144,z_5_flares_01_gal_142_alma.fits,7.26
2145,z_6_flares_12_gal_063_alma.fits,3.85
2146,z_7_flares_00_gal_006_alma.fits,3.97
2147,z_5_flares_02_gal_056_alma.fits,10.12
2148,z_7_flares_07_gal_040_alma.fits,3.38
2149,z_6_flares_09_gal_043_alma.fits,10.48
2150,z_5_flares_17_gal_014_alma.fits,3.9
2151,z_7_flares_04_gal_037_alma.fits,3.57
2152,z_5_flares_00_gal_000_alma.fits,14.6
2153,z_5_flares_05_gal_099_alma.fits,5.33
2154,z_5_flares_00_gal_035_alma.fits,7.21
2155,z_5_flares_37_gal_003_alma.fits,5.84
2156,z_5_flares_17_gal_121_alma.fits,4.44
2157,z_7_flares_05_gal_015_alma.fits,2.88
2158,z_10_flares_01_gal_000_alma.fits,4.14
2159,z_6_flares_05_gal_048_alma.fits,3.9
2160,z_5_flares_03_gal_003_alma.fits,9.14
2161,z_6_flares_12_gal_028_alma.fits,5.36
2162,z_5_flares_04_gal_040_alma.fits,8.41
2163,z_5_flares_07_gal_072_alma.fits,6.55
2164,z_6_flares_11_gal_021_alma.fits,3.32
2165,z_9_flares_14_gal_002_alma.fits,2.94
2166,z_6_flares_15_gal_055_alma.fits,6.1
2167,z_5_flares_06_gal_004_alma.fits,7.68
2168,z_5_flares_06_gal_089_alma.fits,5.89
2169,z_5_flares_17_gal_092_alma.fits,5.93
2170,z_5_flares_04_gal_126_alma.fits,6.39
2171,z_5_flares_04_gal_056_alma.fits,10.24
2172,z_10_flares_19_gal_000_alma.fits,3.85
2173,z_6_flares_08_gal_029_alma.fits,4.89
2174,z_5_flares_15_gal_205_alma.fits,7.83
2175,z_5_flares_06_gal_052_alma.fits,12.23
2176,z_5_flares_17_gal_005_alma.fits,5.07
2177,z_6_flares_12_gal_041_alma.fits,5.65
2178,z_6_flares_07_gal_052_alma.fits,8.95
2179,z_5_flares_07_gal_096_alma.fits,5.26
2180,z_7_flares_14_gal_041_alma.fits,3.58
2181,z_5_flares_05_gal_168_alma.fits,13.73
2182,z_5_flares_01_gal_041_alma.fits,13.76
2183,z_5_flares_06_gal_131_alma.fits,12.26
2184,z_6_flares_11_gal_100_alma.fits,4.61
2185,z_8_flares_13_gal_000_alma.fits,6.12
2186,z_5_flares_07_gal_199_alma.fits,3.73
2187,z_6_flares_13_gal_031_alma.fits,4.17
2188,z_9_flares_13_gal_003_alma.fits,3.64
2189,z_7_flares_07_gal_018_alma.fits,3.08
2190,z_5_flares_16_gal_033_alma.fits,11.25
2191,z_6_flares_02_gal_005_alma.fits,4.27
2192,z_7_flares_01_gal_008_alma.fits,3.63
2193,z_5_flares_09_gal_097_alma.fits,3.94
2194,z_5_flares_18_gal_014_alma.fits,4.32
2195,z_6_flares_16_gal_009_alma.fits,4.74
2196,z_5_flares_04_gal_102_alma.fits,8.9
2197,z_5_flares_09_gal_127_alma.fits,6.82
2198,z_7_flares_16_gal_021_alma.fits,6.86
2199,z_6_flares_03_gal_067_alma.fits,5.16
2200,z_5_flares_08_gal_124_alma.fits,15.2
2201,z_5_flares_04_gal_154_alma.fits,4.86
2202,z_5_flares_13_gal_004_alma.fits,11.46
2203,z_6_flares_05_gal_062_alma.fits,3.42
2204,z_6_flares_01_gal_010_alma.fits,5.77
2205,z_8_flares_08_gal_016_alma.fits,4.89
2206,z_6_flares_02_gal_002_alma.fits,8.02
2207,z_5_flares_12_gal_101_alma.fits,9.39
2208,z_6_flares_04_gal_015_alma.fits,6.47
2209,z_5_flares_16_gal_074_alma.fits,4.91
2210,z_7_flares_06_gal_012_alma.fits,4.1
2211,z_8_flares_08_gal_012_alma.fits,3.78
2212,z_5_flares_05_gal_089_alma.fits,7.08
2213,z_6_flares_05_gal_039_alma.fits,3.84
2214,z_9_flares_13_gal_002_alma.fits,3.86
2215,z_5_flares_05_gal_139_alma.fits,4.76
2216,z_6_flares_20_gal_001_alma.fits,3.42
2217,z_6_flares_01_gal_078_alma.fits,3.84
2218,z_5_flares_07_gal_005_alma.fits,4.42
2219,z_5_flares_02_gal_063_alma.fits,16.13
2220,z_5_flares_02_gal_170_alma.fits,7.4
2221,z_7_flares_12_gal_028_alma.fits,2.86
2222,z_7_flares_10_gal_022_alma.fits,3.84
2223,z_6_flares_03_gal_002_alma.fits,3.27
2224,z_5_flares_01_gal_092_alma.fits,12.94
2225,z_5_flares_01_gal_107_alma.fits,11.77
2226,z_5_flares_18_gal_081_alma.fits,7.62
2227,z_5_flares_04_gal_143_alma.fits,9.55
2228,z_5_flares_13_gal_083_alma.fits,4.87
2229,z_5_flares_11_gal_003_alma.fits,3.66
2230,z_5_flares_09_gal_202_alma.fits,11.89
2231,z_5_flares_15_gal_125_alma.fits,6.39
2232,z_5_flares_09_gal_191_alma.fits,9.01
2233,z_5_flares_11_gal_110_alma.fits,15.01
2234,z_5_flares_17_gal_043_alma.fits,9.0
2235,z_7_flares_08_gal_034_alma.fits,5.71
2236,z_5_flares_13_gal_146_alma.fits,6.25
2237,z_6_flares_13_gal_073_alma.fits,5.47
2238,z_6_flares_01_gal_008_alma.fits,5.89
2239,z_6_flares_00_gal_054_alma.fits,4.59
2240,z_6_flares_06_gal_010_alma.fits,4.55
2241,z_5_flares_10_gal_156_alma.fits,5.13
2242,z_5_flares_11_gal_151_alma.fits,6.93
2243,z_5_flares_05_gal_164_alma.fits,3.82
2244,z_5_flares_04_gal_053_alma.fits,15.96
2245,z_5_flares_08_gal_139_alma.fits,3.28
2246,z_6_flares_02_gal_071_alma.fits,4.77
2247,z_5_flares_01_gal_185_alma.fits,8.82
2248,z_5_flares_00_gal_113_alma.fits,15.81
2249,z_5_flares_03_gal_022_alma.fits,15.6
2250,z_5_flares_15_gal_121_alma.fits,4.19
2251,z_5_flares_17_gal_061_alma.fits,12.41
2252,z_7_flares_06_gal_023_alma.fits,3.78
2253,z_5_flares_11_gal_026_alma.fits,7.63
2254,z_5_flares_17_gal_125_alma.fits,14.74
2255,z_6_flares_01_gal_000_alma.fits,2.71
2256,z_5_flares_01_gal_093_alma.fits,7.95
2257,z_5_flares_00_gal_034_alma.fits,3.65
2258,z_5_flares_04_gal_214_alma.fits,8.95
2259,z_5_flares_10_gal_039_alma.fits,7.99
2260,z_6_flares_04_gal_083_alma.fits,5.01
2261,z_7_flares_10_gal_013_alma.fits,4.39
2262,z_5_flares_03_gal_164_alma.fits,4.85
2263,z_5_flares_09_gal_100_alma.fits,4.58
2264,z_8_flares_13_gal_012_alma.fits,3.56
2265,z_5_flares_05_gal_130_alma.fits,6.77
2266,z_6_flares_08_gal_056_alma.fits,3.99
2267,z_5_flares_05_gal_159_alma.fits,14.44
2268,z_6_flares_01_gal_004_alma.fits,7.02
2269,z_5_flares_07_gal_177_alma.fits,7.94
2270,z_6_flares_15_gal_050_alma.fits,7.78
2271,z_5_flares_00_gal_024_alma.fits,6.38
2272,z_5_flares_10_gal_165_alma.fits,15.47
2273,z_5_flares_00_gal_181_alma.fits,11.37
2274,z_5_flares_11_gal_199_alma.fits,15.95
2275,z_10_flares_10_gal_000_alma.fits,2.97
2276,z_5_flares_00_gal_199_alma.fits,5.79
2277,z_8_flares_00_gal_009_alma.fits,4.5
2278,z_5_flares_10_gal_076_alma.fits,4.09
2279,z_5_flares_06_gal_038_alma.fits,10.68
2280,z_5_flares_13_gal_169_alma.fits,10.03
2281,z_5_flares_02_gal_190_alma.fits,5.12
2282,z_6_flares_03_gal_052_alma.fits,5.53
2283,z_6_flares_06_gal_074_alma.fits,4.65
2284,z_8_flares_10_gal_009_alma.fits,3.63
2285,z_5_flares_25_gal_010_alma.fits,5.68
2286,z_6_flares_15_gal_013_alma.fits,4.2
2287,z_6_flares_03_gal_046_alma.fits,4.21
2288,z_5_flares_10_gal_065_alma.fits,4.38
2289,z_5_flares_15_gal_015_alma.fits,12.84
2290,z_5_flares_16_gal_052_alma.fits,12.91
2291,z_8_flares_00_gal_008_alma.fits,3.17
2292,z_5_flares_16_gal_048_alma.fits,6.75
2293,z_5_flares_10_gal_108_alma.fits,4.44
2294,z_7_flares_05_gal_009_alma.fits,3.35
2295,z_6_flares_12_gal_037_alma.fits,3.78
2296,z_6_flares_03_gal_024_alma.fits,4.75
2297,z_6_flares_18_gal_030_alma.fits,6.09
2298,z_5_flares_09_gal_166_alma.fits,15.96
2299,z_5_flares_02_gal_026_alma.fits,9.81
2300,z_6_flares_13_gal_000_alma.fits,5.27
2301,z_7_flares_00_gal_027_alma.fits,4.44
2302,z_5_flares_12_gal_068_alma.fits,10.08
2303,z_5_flares_26_gal_001_alma.fits,15.64
2304,z_6_flares_33_gal_000_alma.fits,5.65
2305,z_5_flares_04_gal_007_alma.fits,4.89
2306,z_6_flares_13_gal_010_alma.fits,4.02
2307,z_9_flares_02_gal_009_alma.fits,2.89
2308,z_5_flares_13_gal_195_alma.fits,8.14
2309,z_5_flares_32_gal_003_alma.fits,5.21
2310,z_5_flares_08_gal_220_alma.fits,4.43
2311,z_7_flares_11_gal_003_alma.fits,5.43
2312,z_6_flares_07_gal_013_alma.fits,3.44
2313,z_5_flares_08_gal_141_alma.fits,5.42
2314,z_5_flares_00_gal_124_alma.fits,9.05
2315,z_5_flares_12_gal_038_alma.fits,9.98
2316,z_5_flares_08_gal_026_alma.fits,6.7
2317,z_5_flares_07_gal_094_alma.fits,3.52
2318,z_7_flares_05_gal_013_alma.fits,4.15
2319,z_5_flares_00_gal_210_alma.fits,16.51
2320,z_10_flares_12_gal_002_alma.fits,3.76
2321,z_5_flares_11_gal_025_alma.fits,4.37
2322,z_5_flares_23_gal_002_alma.fits,5.44
2323,z_5_flares_10_gal_021_alma.fits,4.41
2324,z_9_flares_10_gal_003_alma.fits,3.77
2325,z_5_flares_17_gal_044_alma.fits,11.31
2326,z_6_flares_08_gal_093_alma.fits,4.18
2327,z_5_flares_05_gal_142_alma.fits,6.73
2328,z_5_flares_19_gal_046_alma.fits,5.81
2329,z_5_flares_14_gal_009_alma.fits,4.73
2330,z_7_flares_26_gal_001_alma.fits,2.72
2331,z_6_flares_10_gal_068_alma.fits,3.97
2332,z_5_flares_09_gal_165_alma.fits,8.1
2333,z_7_flares_10_gal_002_alma.fits,3.62
2334,z_5_flares_11_gal_002_alma.fits,5.92
2335,z_7_flares_04_gal_033_alma.fits,4.36
2336,z_6_flares_17_gal_019_alma.fits,8.17
2337,z_5_flares_02_gal_090_alma.fits,5.47
2338,z_5_flares_11_gal_097_alma.fits,15.63
2339,z_6_flares_08_gal_042_alma.fits,5.89
2340,z_5_flares_10_gal_031_alma.fits,4.52
2341,z_5_flares_27_gal_001_alma.fits,4.77
2342,z_7_flares_10_gal_020_alma.fits,8.64
2343,z_6_flares_36_gal_002_alma.fits,14.42
2344,z_5_flares_03_gal_120_alma.fits,6.49
2345,z_5_flares_15_gal_180_alma.fits,14.43
2346,z_6_flares_25_gal_005_alma.fits,3.9
2347,z_5_flares_16_gal_083_alma.fits,8.06
2348,z_6_flares_24_gal_001_alma.fits,13.1
2349,z_6_flares_01_gal_080_alma.fits,4.1
2350,z_6_flares_04_gal_105_alma.fits,4.2
2351,z_5_flares_13_gal_170_alma.fits,13.42
2352,z_7_flares_07_gal_022_alma.fits,12.52
2353,z_5_flares_37_gal_006_alma.fits,7.06
2354,z_6_flares_17_gal_043_alma.fits,10.55
2355,z_5_flares_09_gal_079_alma.fits,11.06
2356,z_6_flares_02_gal_008_alma.fits,3.27
2357,z_6_flares_06_gal_012_alma.fits,16.81
2358,z_5_flares_24_gal_001_alma.fits,10.16
2359,z_5_flares_08_gal_037_alma.fits,4.38
2360,z_5_flares_07_gal_116_alma.fits,15.85
2361,z_5_flares_10_gal_044_alma.fits,9.28
2362,z_5_flares_09_gal_138_alma.fits,11.26
2363,z_6_flares_17_gal_029_alma.fits,3.65
2364,z_5_flares_02_gal_160_alma.fits,5.63
2365,z_5_flares_17_gal_066_alma.fits,10.12
2366,z_5_flares_10_gal_164_alma.fits,4.05
2367,z_5_flares_13_gal_090_alma.fits,3.66
2368,z_6_flares_37_gal_003_alma.fits,5.54
2369,z_5_flares_07_gal_062_alma.fits,10.45
2370,z_8_flares_00_gal_014_alma.fits,3.96
2371,z_7_flares_07_gal_001_alma.fits,6.16
2372,z_5_flares_06_gal_201_alma.fits,10.39
2373,z_6_flares_09_gal_063_alma.fits,4.74
2374,z_5_flares_25_gal_016_alma.fits,4.82
2375,z_5_flares_15_gal_000_alma.fits,8.13
2376,z_5_flares_00_gal_179_alma.fits,10.93
